Name,BodyweightKg,TotalKg,WeightClassKg,Federation,Date,MeetName
tomas andersson,116.36,755.0,120,EPF,2014-07-08,european masters powerlifting championships
tomas berg,73.7,577.5,74,EPF,2013-07-09,european masters powerlifting championships
tomas berg,80.46,615.0,83,EPF,2014-07-08,european masters powerlifting championships
tomas harsany,104.03,935.0,105,IPF,2015-11-09,world powerlifting championships
tomas ring,82.61,642.5,83,EPF,2013-07-09,european masters powerlifting championships
tomas vicente santana,73.8,640.0,74,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
tomasz jarosiewicz,82.84,780.0,83,IPF,2011-11-08,world powerlifting championships
tomasz luliński,116.2,622.5,120,IPF,2016-09-03,world sub-juniors & juniors powerlifting championships
tomasz mytych,72.98,425.0,74,EPF,2024-05-07,european open junior and sub-junior equipped powerlifting championships
tomaš břinčil,114.08,745.0,120,EPF,2021-07-07,european masters powerlifting championships
tomi muhonen,104.45,890.0,105,EPF,2011-05-03,european powerlifting championships
tomi määttä,104.85,937.5,105,IPF,2024-11-11,world open equipped powerlifting championships
tomi määttä,111.16,965.0,120,EPF,2024-05-07,european open junior and sub-junior equipped powerlifting championships
tomi vikla,82.78,670.0,83,EPF,2013-07-09,european masters powerlifting championships
tommie de nysschen,82.65,502.5,83,IPF,2024-10-05,world classic & equipped masters powerlifting championships
tommy johansson,92.52,737.5,93,EPF,2015-07-14,european masters powerlifting championships
tommy nordstø,92.36,745.0,93,EPF,2019-07-03,european masters championships
tomohisa murano,79.8,620.0,83,IPF,2014-09-01,world sub-juniors & juniors powerlifting championships
tomohisa murano,85.21,667.5,93,IPF,2012-08-28,world sub-juniors & juniors powerlifting championships
tomoki maegawa,51.35,420.0,53,IPF,2012-08-28,world sub-juniors & juniors powerlifting championships
tomoki maegawa,73.1,630.0,74,IPF,2016-09-03,world sub-juniors & juniors powerlifting championships
tomoki shimamura,58.55,415.0,59,IPF,2022-08-27,world junior equipped powerlifting championships
tomáš ježek,73.54,580.0,74,EPF,2012-07-17,european masters powerlifting championships
tomáš ježek,80.36,645.0,83,EPF,2011-07-05,european masters powerlifting championships
tomáš juříček,65.6,657.5,66,IPF,2015-08-31,world sub-juniors & juniors powerlifting championships
tomáš juříček,70.11,670.0,74,EPF,2016-05-11,european powerlifting championships
tomáš lacko,73.82,665.0,74,EPF,2023-07-05,european equipped masters powerlifting championships
tomáš novák #1,103.6,805.0,105,IPF,2013-08-27,world juniors & sub-juniors championships
tomáš novák #2,104.64,665.0,105,EPF,2017-05-08,european equipped powerlifting championships
tomáš pavliš,81.45,752.5,83,EPF,2014-04-09,european sub-juniors & juniors championships
tomáš poles,92.21,775.0,93,EPF,2013-05-07,european open powerlifting championships
tomáš tauer,91.77,670.0,93,IPF,2014-09-21,world masters powerlifting championships
tomáš turek,93.8,637.5,105,EPF,2012-06-05,european juniors & sub-juniors powerlifting championships
tomáš turek,91.66,625.0,93,IPF,2012-08-28,world sub-juniors & juniors powerlifting championships
tomáš zahradníček,86.88,627.5,93,EPF,2022-05-03,european powerlifting championships
tomáš šárik,104.93,912.5,105,IPF,2012-11-10,world powerlifting championships
tomáš šárik,118.76,1015.0,120,IPF,2019-11-18,world powerlifting championships
toni kuusi,82.5,707.5,83,EPF,2023-07-05,european equipped masters powerlifting championships
toni väisänen,73.4,702.5,74,IPF,2014-09-01,world sub-juniors & juniors powerlifting championships
tony chard,115.0,740.0,120,IPF,2011-09-26,world masters powerlifting championships
tony chard,127.02,757.5,120+,EPF,2018-07-03,european masters championships
tony cliffe,126.85,1112.5,105+,IPF,2022-07-08,world games
tony cliffe,119.6,1095.0,120,IPF,2021-11-08,world powerlifting championships
tony granville,73.7,705.0,74,IPF,2013-08-27,world juniors & sub-juniors championships
tony mckenna,82.46,545.0,83,IPF,2013-09-24,world masters powerlifting championships
tony roche,81.38,550.0,83,IPF,2017-10-01,world masters powerlifting championships
tor-egil skogly,79.5,720.0,83,IPF,2015-09-28,world masters powerlifting championships
tor-herman omland,117.89,1020.0,120,IPF,2012-11-10,world powerlifting championships
torben olsson,112.95,815.0,120,EPF,2012-09-28,western european championships
torsten ruotsala,65.71,442.5,66,EPF,2014-07-08,european masters powerlifting championships
toru ashihara,73.38,757.5,74,IPF,2013-08-27,world juniors & sub-juniors championships
toru moriya,91.02,740.0,93,IPF,2011-09-26,world masters powerlifting championships
toshihiro hanada,101.74,800.0,105,IPF,2012-08-28,world sub-juniors & juniors powerlifting championships
toshihiro hanada,91.91,747.5,93,IPF,2013-11-04,world powerlifting championships
toshio kitano,82.58,580.0,83,IPF,2015-09-28,world masters powerlifting championships
toshio nakamura,104.45,657.5,105,IPF,2023-10-08,world masters classic & equipped powerlifting championships
trai chatman,52.47,547.5,53,IPF,2017-08-28,world sub-juniors & juniors powerlifting championships
trashon hightower,82.96,817.5,83,IPF,2022-11-14,world open equipped powerlifting championships
travis campbell,90.3,615.0,93,IPF,2016-09-03,world sub-juniors & juniors powerlifting championships
travis charles,58.88,505.0,59,IPF,2011-08-30,world sub-juniors & juniors powerlifting championships
travis koehn,119.45,822.5,120,IPF,2024-10-05,world classic & equipped masters powerlifting championships
travis mckinney,89.94,802.5,93,IPF,2013-08-27,world juniors & sub-juniors championships
travis pardue,73.18,610.0,74,IPF,2022-10-08,world masters classic & equipped powerlifting championships
trent williams,91.93,562.5,93,IPF,2011-08-30,world sub-juniors & juniors powerlifting championships
tristan pelitire,73.4,672.5,74,IPF,2014-09-01,world sub-juniors & juniors powerlifting championships
truls kristensen,110.28,607.5,120,EPF,2011-07-05,european masters powerlifting championships
ts adewale,84.9,622.5,93,EPF,2015-07-14,european masters powerlifting championships
tsegmed byambaa,72.95,340.0,74,IPF,2023-10-08,world masters classic & equipped powerlifting championships
tsegmed byambaa,74.16,405.0,83,IPF,2011-09-26,world masters powerlifting championships
tsung-ting hsieh,65.65,800.0,66,IPF,2022-11-14,world open equipped powerlifting championships
tsutomu ichikawa,73.28,442.5,74,IPF,2022-10-08,world masters classic & equipped powerlifting championships
tumenjargal dashzegve,103.85,920.0,105,IPF,2022-07-08,world games
tuomas puhakka,104.96,802.5,105,EPF,2019-09-06,western european championships
tyler ramsay,99.64,627.5,105,IPF,2011-08-30,world sub-juniors & juniors powerlifting championships
tyler ramsay,117.02,872.5,120,IPF,2017-08-28,world sub-juniors & juniors powerlifting championships
tyran garrett,82.01,722.5,83,IPF,2015-08-31,world sub-juniors & juniors powerlifting championships
uday kumaran ponnu swami,94.65,570.0,105,IPF,2023-10-08,world masters classic & equipped powerlifting championships
udo bauer,73.15,602.5,74,EPF,2013-07-09,european masters powerlifting championships
udo thielking,131.55,695.0,120+,EPF,2019-07-03,european masters championships
ulan anuar,65.93,635.0,66,IPF,2011-08-30,world sub-juniors & juniors powerlifting championships
ulan anuar,73.63,772.5,74,IPF,2012-08-28,world sub-juniors & juniors powerlifting championships
ulan anuar,82.31,915.0,83,IPF,2017-11-13,world powerlifting championships
uldis ronalds kiploks,92.13,730.0,93,IPF,2015-08-31,world sub-juniors & juniors powerlifting championships
ulf branheim,92.78,680.0,93,EPF,2014-07-08,european masters powerlifting championships
ulvar vahter,127.34,770.0,120+,IPF,2012-08-28,world sub-juniors & juniors powerlifting championships
ulzii-orshikh davaatseren,98.84,740.0,105,IPF,2016-10-03,world masters championships
uras i̇şbilir,89.7,637.5,93,IPF,2022-08-27,world junior equipped powerlifting championships
uuganbayar damdin,104.2,800.0,105,IPF,2018-10-02,world masters powerlifting championships
uuganbayar erdenebileg,118.5,860.0,120,IPF,2014-09-01,world sub-juniors & juniors powerlifting championships
uuganbayar munkhbayar,64.7,502.5,66,IPF,2022-08-27,world junior equipped powerlifting championships
uurtsaikh bazarsuren,123.3,575.0,120+,IPF,2022-10-08,world masters classic & equipped powerlifting championships
uwe hering,92.27,712.5,93,EPF,2016-07-12,european masters powerlifting championships
v j thomas,62.2,347.5,66,IPF,2023-10-08,world masters classic & equipped powerlifting championships
vadim zherdev,65.1,567.5,66,EPF,2015-04-07,european sub-junior & junior powerlifting championships
vadym dovhanyuk,104.92,1050.5,105,IPF,2013-11-04,world powerlifting championships
valentin kolev,81.7,755.0,83,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
valentin muntyan,80.35,655.0,83,IPF,2021-08-23,world juniors sub-juniors & masters championships
valentin pellerin,52.73,445.0,53,EPF,2013-04-09,european sub-juniors & juniors powerlifting championships
valentin pătru,132.78,810.0,120+,EPF,2013-07-09,european masters powerlifting championships
valentino durastanti,104.0,912.5,105,IPF,2023-11-13,world open equipped powerlifting championships
valerii fedotov,57.72,337.5,59,IPF,2018-10-02,world masters powerlifting championships
valerii gazaiev,103.6,815.0,105,EPF,2011-03-19,danube cup
valerio catoni,73.39,670.0,74,EPF,2013-05-07,european open powerlifting championships
valerio catoni,79.24,702.5,83,EPF,2014-09-11,western european powerlifting championships
valeriy karpov #1,115.95,1002.5,105+,IPF,2013-07-30,world games
valeriy karpov #1,118.92,1032.5,120,IPF,2012-11-10,world powerlifting championships
valeriy prokopyev,52.89,445.0,53,EPF,2017-05-08,european equipped powerlifting championships
valeriy stepanenko,104.25,472.5,105,IPF,2023-10-08,world masters classic & equipped powerlifting championships
valiantsin piankouski,64.6,462.5,66,EPF,2012-06-05,european juniors & sub-juniors powerlifting championships
vanderlei barbosa,102.56,965.0,105,IPF,2017-11-13,world powerlifting championships
vasil gushterov,104.52,855.0,105,IPF,2015-09-28,world masters powerlifting championships
vasil yanchev,115.96,937.5,120,EPF,2011-05-03,european powerlifting championships
vasiliy malashkin,136.95,927.5,120+,EPF,2014-04-09,european sub-juniors & juniors championships
vasiliy omelchenko,118.45,1007.5,120,EPF,2011-05-03,european powerlifting championships
vassiliy chsherbina,112.6,910.0,120,IPF,2023-08-24,world junior and sub-junior equipped championships
vasyl demianenko,90.21,855.0,93,IPF,2011-08-30,world sub-juniors & juniors powerlifting championships
vasyl' zbandut,75.95,570.0,83,IPF,2022-08-27,world junior equipped powerlifting championships
vasyl' zbandut,89.55,838.0,93,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
venjamin kurakin,58.46,585.0,59,IPF,2011-08-30,world sub-juniors & juniors powerlifting championships
venkatesh konar,65.48,707.5,66,IPF,2023-08-24,world junior and sub-junior equipped championships
venktesh narayan prabhu,89.4,685.0,93,IPF,2023-10-08,world masters classic & equipped powerlifting championships
vesa hartikainen,82.11,680.0,83,EPF,2012-07-17,european masters powerlifting championships
vesa mattila,91.31,862.5,93,EPF,2018-05-06,european men's championships
viacheslav asanov,104.4,787.5,105,IPF,2014-09-01,world sub-juniors & juniors powerlifting championships
viacheslav shavlay,52.4,417.5,53,IPF,2014-09-01,world sub-juniors & juniors powerlifting championships
vichet duong,65.6,710.0,66,EPF,2012-06-05,european juniors & sub-juniors powerlifting championships
vichet duong,69.57,752.5,74,EPF,2013-04-09,european sub-juniors & juniors powerlifting championships
victor beltran,52.7,512.5,53,IPF,2014-09-01,world sub-juniors & juniors powerlifting championships
victor hugo nakagawa,80.85,690.0,83,IPF,2018-09-03,world juniors & sub-juniors championships
vidar alexander ringvold,115.1,663.0,120,EPF,2019-07-03,european masters championships
vidmantas baublys,58.58,362.5,59,IPF,2018-10-02,world masters powerlifting championships
vidmantas baublys,65.14,497.5,66,EPF,2024-05-01,european equipped masters powerlifting championships
vidmantas baublys,67.4,457.5,74,IPF,2021-08-23,world juniors sub-juniors & masters championships
viggo torgersen,73.93,627.5,74,IPF,2014-09-21,world masters powerlifting championships
vijay choudhary,86.53,395.0,93,IPF,2015-11-09,world powerlifting championships
viki aryanto,65.52,787.5,66,IPF,2019-11-18,world powerlifting championships
viktor beilmann,73.57,670.0,74,IPF,2015-08-31,world sub-juniors & juniors powerlifting championships
viktor beilmann,82.3,745.0,83,IPF,2016-09-03,world sub-juniors & juniors powerlifting championships
viktor ben gestsson,136.46,780.0,120+,IPF,2013-08-27,world juniors & sub-juniors championships
viktor cherkasheninov,91.95,740.0,93,IPF,2021-08-23,world juniors sub-juniors & masters championships
viktor golinei,119.63,800.0,120,EPF,2017-05-08,european equipped powerlifting championships
viktor golinei,143.56,1105.0,120+,EPF,2021-08-03,european open juniors & sub-juniors powerlifting championships
viktor guštšin,94.08,412.5,105,IPF,2016-10-03,world masters championships
viktor hladkyi,82.05,840.0,83,IPF,2019-08-26,world juniors & sub-juniors championships
viktor hubáček,87.33,620.0,93,EPF,2022-05-03,european powerlifting championships
viktor leskovets,104.68,1033.0,105,EPF,2024-05-07,european open junior and sub-junior equipped powerlifting championships
viktor leskovets,110.89,1030.0,120,EPF,2023-05-02,european equipped powerlifting championships
viktor marynenko,122.28,975.0,120+,EPF,2013-05-07,european open powerlifting championships
viktor panteleev,65.7,650.0,66,IPF,2014-09-01,world sub-juniors & juniors powerlifting championships
viktor renberg,103.0,810.0,105,IPF,2011-08-30,world sub-juniors & juniors powerlifting championships
viktor samúelsson,103.64,817.5,105,IPF,2013-08-27,world juniors & sub-juniors championships
viktor samúelsson,119.29,1010.0,120,EPF,2018-05-06,european men's championships
viktor testsov,138.92,1147.5,105+,IPF,2013-07-30,world games
viktor testsov,143.2,1170.0,120+,IPF,2013-11-04,world powerlifting championships
viliam kováč,58.8,560.0,59,EPF,2022-05-03,european powerlifting championships
ville patjas,89.95,620.0,93,EPF,2011-06-11,european junior & sub-junior powerlifting championships
vince somodi,63.41,605.0,66,EPF,2018-05-06,european men's championships
vince thomas,102.26,745.0,105,IPF,2013-09-24,world masters powerlifting championships
vincent curth,82.8,850.0,83,IPF,2016-11-14,world open championships
vincent halbot,73.46,642.5,74,EPF,2012-07-17,european masters powerlifting championships
vincent van de perre,81.33,685.0,83,EPF,2012-09-28,western european championships
vitalii iakovlev,108.16,730.0,120,EPF,2014-07-08,european masters powerlifting championships
