Name,BodyweightKg,TotalKg,WeightClassKg,Federation,Date,MeetName
lucy robinson #1,56.7,300.0,57,IPF,2017-06-14,world classic powerlifting championships
lucy robinson #1,62.45,485.0,63,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
lucía sánchez capilla,61.95,365.0,63,EPF,2021-12-03,european classic powerlifting championships
ludivine breymand,62.93,405.0,63,EPF,2023-03-16,european classic university powerlifting cup
ludivine delos,63.0,502.0,63,IPF,2023-08-27,world junior and sub-junior classic championships
ludivine delos,68.24,500.0,69,EPF,2024-03-12,european open classic powerlifting championships
ludivine leroy,74.04,415.0,76,IPF,2023-10-31,world university powerlifting cup
luella bowden,134.48,578.5,84+,IPF,2023-08-27,world junior and sub-junior classic championships
luisa arienta,50.68,367.5,52,EPF,2024-02-12,european masters classic powerlifting championships
luisa torres,71.26,345.0,72,IPF,2016-06-19,world classic powerlifting championships
luisa torrisi,71.22,350.0,72,EPF,2017-03-12,european classic powerlifting championships
luisa vargas,62.75,360.0,63,EPF,2022-11-25,european classic powerlifting championships
luna bonnet,80.98,437.5,84,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
luna coronado,74.93,492.5,76,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
lunkad deepa,55.45,237.5,57,IPF,2019-06-04,world classic powerlifting championships
luseane lafaele,126.0,655.0,84+,IPF,2024-06-15,world classic powerlifting championships
lydia mele,71.27,357.5,72,IPF,2015-06-05,world classic powerlifting championships
lydie grouet molling,55.8,267.5,57,EPF,2022-03-07,european classic masters powerlifting championships
lydie grouet molling,57.18,255.0,63,EPF,2024-02-12,european masters classic powerlifting championships
lynda banks,61.75,325.0,63,IPF,2019-06-04,world classic powerlifting championships
lynda whitehead,76.2,367.5,84,IPF,2016-06-19,world classic powerlifting championships
lynn aronica,45.78,245.0,47,IPF,2022-10-08,world masters classic & equipped powerlifting championships
lynn marx,55.6,220.0,57,EPF,2017-09-14,western european championships
lynne homan,56.39,333.5,57,IPF,2015-06-05,world classic powerlifting championships
lystus ebosele,83.55,515.0,84,IPF,2022-08-31,world junior classic powerlifting championships
lystus ebosele,95.4,590.0,84+,IPF,2023-08-27,world junior and sub-junior classic championships
lyudmila bichok,75.7,517.5,76,IPF,2023-06-11,world classic powerlifting championships
lászlóné farkas,67.62,325.0,69,EPF,2023-02-28,european masters classic powerlifting championships
lászlóné farkas,70.06,347.5,72,EPF,2020-03-09,european masters classic powerlifting championships
léa bantuelle,56.45,350.0,57,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
léa daguenet,56.88,350.0,57,IPF,2023-10-31,world university powerlifting cup
léa gratacos,56.86,418.5,57,IPF,2023-10-31,world university powerlifting cup
léa lambert #1,62.08,345.0,63,IPF,2023-10-31,world university powerlifting cup
léa lucas,56.73,439.5,57,IPF,2024-07-23,fisu world university powerlifting championships
léa meichelbeck,56.99,282.5,57,EPF,2015-03-21,1st european women's classic championships
m minimathi,42.58,255.0,47,IPF,2023-10-31,world university powerlifting cup
maaike de vries,70.79,367.5,72,IPF,2017-06-14,world classic powerlifting championships
maaike de vries,73.1,342.5,84,IPF,2016-06-19,world classic powerlifting championships
maarja öpik,89.42,280.0,84+,EPF,2023-02-28,european masters classic powerlifting championships
macey hall,59.5,320.0,63,IPF,2022-08-31,world junior classic powerlifting championships
machaela exner,56.14,302.5,57,IPF,2017-06-14,world classic powerlifting championships
mackenzie rose,60.4,410.0,63,IPF,2021-09-23,world classic powerlifting championships
macy doublin,66.05,335.0,72,IPF,2019-06-04,world classic powerlifting championships
maddi harper,50.9,325.0,52,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
madeiline morgan,82.3,347.5,84,IPF,2019-06-04,world classic powerlifting championships
madelein canto,46.55,332.5,47,IPF,2023-06-11,world classic powerlifting championships
madeleine forberg,56.75,375.0,57,IPF,2019-06-04,world classic powerlifting championships
madeleine lundin-heed,105.73,471.0,84+,EPF,2019-09-06,western european championships
madeline corman,67.5,277.5,72,IPF,2017-07-10,world university powerlifting cup
madhuri rathee,71.07,355.0,72,IPF,2019-07-22,university powerlifting cup
madi mcquoid,74.7,460.0,76,IPF,2022-08-31,world junior classic powerlifting championships
madira shanoon,42.5,232.5,43,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
madison hamilton,50.05,242.5,52,IPF,2019-06-04,world classic powerlifting championships
madison lepoittevin,56.2,378.5,57,EPF,2018-11-24,european classic powerlifting championships
madison rivero,83.05,365.0,84,IPF,2019-07-22,university powerlifting cup
madison warren,62.05,380.0,63,IPF,2022-08-31,world junior classic powerlifting championships
maeva dero,56.5,397.5,57,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
magdalena bialek,85.8,412.5,84+,IPF,2012-06-12,world classic powerlifting cup
magdalena czerw,71.86,347.5,72,IPF,2015-06-05,world classic powerlifting championships
magdalena farina,89.64,347.5,84+,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
magdalena gromowska,71.94,367.5,72,EPF,2017-03-12,european classic powerlifting championships
magdalena malcherek,61.35,327.5,63,EPF,2016-03-05,european classic powerlifting championships
magdalena szymkowiak,81.0,375.0,84,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
magdalena tanzer,56.16,300.0,57,IPF,2017-06-14,world classic powerlifting championships
magdalena tomczak,76.18,292.5,84,EPF,2022-11-25,european classic powerlifting championships
magdolna petróczki,51.59,385.0,52,IPF,2015-06-05,world classic powerlifting championships
maggie morgan,62.34,340.0,63,IPF,2016-06-19,world classic powerlifting championships
maguy demerjian,63.25,295.0,69,IPF,2023-07-18,arab cup
mahailya reeves,141.0,594.5,84+,IPF,2022-08-31,world junior classic powerlifting championships
mahriban zhumaniyazova,75.8,395.0,84,IPF,2013-06-11,world classic powerlifting championships
maiara da silva días,56.65,472.5,57,IPF,2023-06-11,world classic powerlifting championships
maiara suellen cabral da silva,74.7,440.0,76,IPF,2024-06-15,world classic powerlifting championships
maiju lehtimäki,57.0,237.5,57,IPF,2023-08-27,world junior and sub-junior classic championships
maini sehej gurmeet,41.85,225.0,43,IPF,2019-06-04,world classic powerlifting championships
mairead collins,62.3,262.5,63,IPF,2022-10-08,world masters classic & equipped powerlifting championships
maja andrysiak,83.55,437.5,84,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
maja bonde,70.95,457.5,72,EPF,2019-11-29,european classic powerlifting championships
maja bonde,75.06,485.0,76,EPF,2024-03-12,european open classic powerlifting championships
maja vähä,83.3,397.5,84,EPF,2024-09-13,western european powerlifting championships
maja vähä,88.14,397.5,84+,EPF,2023-12-04,european open classic powerlifting championships
majken hansen,63.0,323.0,63,IPF,2014-06-01,world classic powerlifting championships
makeda vidal,61.98,467.5,63,EPF,2024-03-12,european open classic powerlifting championships
makoto inoue,55.66,287.5,57,IPF,2023-08-27,world junior and sub-junior classic championships
malene joensen,69.65,412.5,72,EPF,2018-11-24,european classic powerlifting championships
malgorzata becker,74.9,445.0,76,IPF,2023-06-11,world classic powerlifting championships
malgorzata becker,81.85,400.0,84,EPF,2019-11-29,european classic powerlifting championships
malin dalshoff,80.26,345.0,84,IPF,2016-06-19,world classic powerlifting championships
malin grönqvist,68.66,405.0,69,EPF,2022-03-24,european university cup
malin grönqvist,75.58,405.0,76,IPF,2024-07-23,fisu world university powerlifting championships
malin grönqvist,80.5,412.5,84,EPF,2024-09-13,western european powerlifting championships
malin wahlberg,70.27,370.0,72,EPF,2020-03-09,european masters classic powerlifting championships
malin wahlberg,74.12,390.0,76,EPF,2024-02-12,european masters classic powerlifting championships
manami totsuka,53.5,210.0,57,IPF,2022-08-31,world junior classic powerlifting championships
manon ettori,65.46,362.5,69,EPF,2023-03-16,european classic university powerlifting cup
manon willemsen,67.55,365.0,69,IPF,2022-10-31,world university powerlifting cup
manon willemsen,72.21,400.0,76,IPF,2023-10-31,world university powerlifting cup
manuela pischel-bakker,61.38,407.5,63,EPF,2020-03-09,european masters classic powerlifting championships
mara hames,75.4,517.5,76,IPF,2024-06-15,world classic powerlifting championships
mara moreno,49.45,212.5,52,EPF,2017-12-01,european classic cup
marah bahar,74.88,292.5,76,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
maraya tahhan,51.95,217.5,52,IPF,2023-07-18,arab cup
marcela borrego marvassio,62.84,232.5,63,EPF,2024-02-12,european masters classic powerlifting championships
marcela sandvik,51.52,335.0,52,IPF,2017-06-14,world classic powerlifting championships
marcelina owsiany,46.92,232.5,47,EPF,2022-11-25,european classic powerlifting championships
marcha wieringa,83.8,490.0,84,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
mareen schmeelke,51.9,335.0,52,IPF,2014-06-01,world classic powerlifting championships
marelin jüriado,83.22,460.0,84,EPF,2023-12-04,european open classic powerlifting championships
marelin jüriado,84.79,410.0,84+,EPF,2022-11-25,european classic powerlifting championships
margaret carey #1,83.0,437.5,84,EPF,2024-02-12,european masters classic powerlifting championships
margarita cherezova,56.6,355.0,57,IPF,2013-06-11,world classic powerlifting championships
margarita leonova,62.0,297.5,63,IPF,2013-06-11,world classic powerlifting championships
margarita zhogina,68.0,382.5,72,EPF,2018-11-24,european classic powerlifting championships
margaryta turenko,51.45,330.0,52,EPF,2018-11-24,european classic powerlifting championships
margaux lorenzon,56.89,372.5,57,IPF,2022-09-23,arnold sports festival
margaux lorenzon,62.36,410.0,63,EPF,2023-03-16,european classic university powerlifting cup
margaux peyrol,62.55,340.0,63,IPF,2021-07-08,world university powerlifting cup
margetta salminen,62.35,287.5,63,IPF,2015-06-05,world classic powerlifting championships
margit lehóczkyné fawal,51.0,387.5,52,EPF,2024-03-12,european open classic powerlifting championships
margot concolato,75.17,427.5,76,EPF,2021-08-26,european university powerlifting cup
marharyta klynova,62.25,382.5,63,EPF,2019-11-29,european classic powerlifting championships
mari engberg,67.86,412.5,69,EPF,2023-02-28,european masters classic powerlifting championships
mari mar caro laserna,55.66,277.5,57,EPF,2023-02-28,european masters classic powerlifting championships
mari noguchi,56.0,262.5,57,IPF,2024-10-05,world classic & equipped masters powerlifting championships
maria anabella gatto,46.96,250.0,47,IPF,2018-06-06,world classic powerlifting championships
maria begona monroy,68.25,410.0,69,EPF,2022-03-24,european university cup
maria burduf,81.42,302.5,84,EPF,2022-03-24,european university cup
maria burova,46.2,277.5,47,EPF,2016-03-05,european classic powerlifting championships
maria de lourdes ribeiro de souza,71.47,370.0,72,IPF,2018-06-06,world classic powerlifting championships
maria dubenskaya,62.75,462.5,63,EPF,2019-11-29,european classic powerlifting championships
maria farrugia,51.6,322.5,52,IPF,2024-06-15,world classic powerlifting championships
maria gabriela rojas solis,56.9,402.5,57,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
maria garcia fernandez,51.72,267.5,52,EPF,2024-02-12,european masters classic powerlifting championships
maria htee,55.76,472.5,57,IPF,2021-09-23,world classic powerlifting championships
maria htee,61.14,481.0,63,IPF,2018-06-06,world classic powerlifting championships
maria huver,62.2,305.0,63,EPF,2023-03-16,european classic university powerlifting cup
maria ibanez,68.33,405.0,69,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
maria ibanez martin,68.65,407.5,69,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
maria jose camacho,62.66,347.5,63,IPF,2023-10-31,world university powerlifting cup
maria konkola,63.6,317.5,72,EPF,2016-03-05,european classic powerlifting championships
maria kurkova,51.57,305.0,52,IPF,2021-09-23,world classic powerlifting championships
maria laura lozano requelme,62.12,257.5,63,EPF,2024-02-12,european masters classic powerlifting championships
maria letnes,71.5,485.0,72,EPF,2019-11-29,european classic powerlifting championships
maria lindberg,56.55,355.0,57,IPF,2013-06-11,world classic powerlifting championships
maria magdalena goričanec,73.29,380.0,76,EPF,2024-03-12,european open classic powerlifting championships
maria parreira,46.07,202.5,47,IPF,2017-06-14,world classic powerlifting championships
maria quirante perez,46.65,242.5,47,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
maria santin,62.35,315.0,63,IPF,2018-06-06,world classic powerlifting championships
maria scandiffio,60.05,458.5,63,EPF,2024-09-13,western european powerlifting championships
maria ushakova,52.0,355.0,52,EPF,2018-11-24,european classic powerlifting championships
maria vitória gauterio bernadotte,102.05,495.0,84+,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
maria volkova,70.71,420.0,72,IPF,2015-06-05,world classic powerlifting championships
maria äimälä,56.35,285.0,57,EPF,2018-11-24,european classic powerlifting championships
maria-sophie hinz,65.75,420.0,69,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
mariam tsetskhladze,50.05,275.0,52,EPF,2023-12-04,european open classic powerlifting championships
mariana dorka,54.85,275.0,57,EPF,2019-11-29,european classic powerlifting championships
mariana razmadze,56.66,282.5,57,EPF,2016-02-03,european classic powerlifting cup
mariana simion rönngårdh,74.46,370.0,76,EPF,2023-02-28,european masters classic powerlifting championships
